"コード","大学名","学部名","学科名"
"246010510701","大同大学","情報","情デ/プロダクトデザイン-前期Ⅱ型Ａ方式"
"204005010202","明治学院大学","社会","社会福祉-全学部"
"204005010281","明治学院大学","社会","社会福祉-セ試前期"
"204007010101","明治学院大学","国際","国際-Ａ日程"
"204007010102","明治学院大学","国際","国際-全学部"
"204007010181","明治学院大学","国際","国際-セ試前期"
"204007010201","明治学院大学","国際","国際キャリア-A日程"
"204513410201","明治薬科大学","薬","薬学-Ｂ方式前期"
"204513410281","明治薬科大学","薬","薬学-セ試Ａ方式"
"204513410282","明治薬科大学","薬","薬学-セ試併用Ｃ方式"
"204513410301","明治薬科大学","薬","生命創薬科学-Ｂ方式前期"
"204513410381","明治薬科大学","薬","生命創薬科学-セ試Ａ方式"
"204513410382","明治薬科大学","薬","生命創薬科学-セ試併用Ｃ方式"
"205001110201","明星大学","人文","人間社会-前期B方式"
"205001110202","明星大学","人文","人間社会-前期A方式"
"205001110281","明星大学","人文","人間社会-セ試前期"
"205001110282","明星大学","人文","人間社会-セ試併用後期CC方式"
"205001110301","明星大学","人文","心理-前期B方式"
"205001110302","明星大学","人文","心理-前期A方式"
"205001110381","明星大学","人文","心理-セ試前期"
"205001110382","明星大学","人文","心理-セ試併用後期CC方式"
"205001110401","明星大学","人文","国際コミュニケーション-前期B方式"
"205001110402","明星大学","人文","国際コミュニケーション-前期A方式"
"205001110481","明星大学","人文","国際コミュニケーション-セ試前期"
"205001110482","明星大学","人文","国際コミュニケ-セ試併用後期CC方式"
"205001110501","明星大学","人文","日本文化-前期B方式"
"205001110502","明星大学","人文","日本文化-前期A方式"
"205001110581","明星大学","人文","日本文化-セ試前期"
"205001110582","明星大学","人文","日本文化-セ試併用後期CC方式"
"205001110601","明星大学","人文","福祉実践-前期B方式"
"205001110602","明星大学","人文","福祉実践-前期A方式"
"205001110681","明星大学","人文","福祉実践-セ試前期"
"205001110682","明星大学","人文","福祉実践-セ試併用後期CC方式"
"205003010101","明星大学","経済","経済-前期B方式"
"205003010102","明星大学","経済","経済-前期A方式"
"205003010181","明星大学","経済","経済-セ試前期"
"205003010182","明星大学","経済","経済-セ試併用後期CC方式"
"205003510100","明星大学","経営","経営-前期A方式"
"205003510101","明星大学","経営","経営-前期B方式"
"205003510180","明星大学","経営","経営-セ試前期"
"205003510181","明星大学","経営","経営-セ試併用後期CC方式"
"205006010101","明星大学","教育","教育-前期B方式"
"205006010102","明星大学","教育","教育-前期A方式"
"205006010181","明星大学","教育","教育-セ試前期"
"205006010182","明星大学","教育","教育-セ試併用後期CC方式"
"205010510605","明星大学","情報","情報-前期B方式"
"205010510606","明星大学","情報","情報-前期A方式"
"205010510681","明星大学","情報","情報-セ試前期"
"205010510682","明星大学","情報","情報-セ試併用後期CC方式"
"205011010801","明星大学","理工","総合理工-前期B方式"
"205011010802","明星大学","理工","総合理工-前期A方式"
"205011010881","明星大学","理工","総合理工-セ試前期"
"205011010882","明星大学","理工","総合理工-セ試併用後期CC方式"
"205017610101","明星大学","造形芸術","造形芸術-Ａ日程"
"205017610102","明星大学","造形芸術","造形芸術-Ｂ日程"
"205017610181","明星大学","造形芸術","造形芸術-セ試前期"
"205201810101","目白大学","外国語","英米語-Ａ日程"
"205201810102","目白大学","外国語","英米語-全学部"
"205201810181","目白大学","外国語","英米語-セ試Ａ日程"
"205201810201","目白大学","外国語","中国語-Ａ日程"
"205201810202","目白大学","外国語","中国語-全学部"
"205201810281","目白大学","外国語","中国語-セ試Ａ日程"
"205201810301","目白大学","外国語","日本語・日本語教育-Ａ日程"
"205201810302","目白大学","外国語","日本語・日本語教育-全学部"
"205201810381","目白大学","外国語","日本語・日本語教育-セ試Ａ日程"
"205201810401","目白大学","外国語","韓国語-Ａ日程"
"205201810402","目白大学","外国語","韓国語-全学部"
"205201810481","目白大学","外国語","韓国語-セ試Ａ日程"
"205203510101","目白大学","経営","経営-Ａ日程"
"205203510102","目白大学","経営","経営-全学部"
"205203510181","目白大学","経営","経営-セ試Ａ日程"
"205205010101","目白大学","社会","社会情報-Ａ日程"
"205205010102","目白大学","社会","社会情報-全学部"
"205205010181","目白大学","社会","社会情報-セ試Ａ日程"
"205205010201","目白大学","社会","地域社会-Ａ日程"
"205205010202","目白大学","社会","地域社会-全学部"
"205205010281","目白大学","社会","地域社会-セ試Ａ日程"
"205205010301","目白大学","社会","メディア表現-Ａ日程"
"205205010302","目白大学","社会","メディア表現-全学部"
"237808110381","浜松学院大学","現代コミュニケ","地域共創-セ試Ａ日程"
"238004420101","浜松大学","ビジネスデザイン","経営情報-前期"
"238004420181","浜松大学","ビジネスデザイン","経営情報-セ試前期"
"238004420182","浜松大学","ビジネスデザイン","経営情報-セ試併用"
"238004420201","浜松大学","ビジネスデザイン","サービスと経営-前期"
"238004420281","浜松大学","ビジネスデザイン","サービスと経営-セ試前期"
"238004420282","浜松大学","ビジネスデザイン","サービスと経営-セ試併用"
"238014220101","浜松大学","保健医療","理学療法-前期"
"238014220181","浜松大学","保健医療","理学療法-セ試前期"
"238014220201","浜松大学","保健医療","作業療法-前期"
"238014220281","浜松大学","保健医療","作業療法-セ試前期"
"238017080101","浜松大学","健康プロデュース","心身マネジメント-前期"
"238017080181","浜松大学","健康プロデュース","心身マネジメント-セ試前期"
"238017080182","浜松大学","健康プロデュース","心身マネジメント-セ試併用"
"238017080201","浜松大学","健康プロデュース","健康栄養-前期"
"238017080281","浜松大学","健康プロデュース","健康栄養-セ試前期"
"238017080282","浜松大学","健康プロデュース","健康栄養-セ試併用"
"238017080301","浜松大学","健康プロデュース","こども健康-前期"
"238017080381","浜松大学","健康プロデュース","こども健康-セ試前期"
"238017080382","浜松大学","健康プロデュース","こども健康-セ試併用"
"238017080401","浜松大学","健康プロデュース","健康柔道整復-前期"
"238017080481","浜松大学","健康プロデュース","健康柔道整復-セ試前期"
"238017080482","浜松大学","健康プロデュース","健康柔道整復-セ試併用"
"238017080501","浜松大学","健康プロデュース","健康鍼灸-前期"
"238017080581","浜松大学","健康プロデュース","健康鍼灸-セ試前期"
"238017080582","浜松大学","健康プロデュース","健康鍼灸-セ試併用"
"238503620101","富士常葉大学","総合経営","総合経営-前期Ａ方式"
"238503620102","富士常葉大学","総合経営","総合経営-前期Ｂ方式"
"238503620181","富士常葉大学","総合経営","総合経営-セ試前期"
"238505070101","富士常葉大学","社会環境","社会環境-前期Ａ方式"
"238505070102","富士常葉大学","社会環境","社会環境-前期Ｂ方式"
"238505070181","富士常葉大学","社会環境","社会環境-セ試前期"
"238514710101","富士常葉大学","保育","保育-前期"
"238514710181","富士常葉大学","保育","保育-セ試前期"
"239001010602","愛知大学","文","人文社会-Ｍ方式"
"239001010701","愛知大学","文","人文/現代文化-前期"
"239001010781","愛知大学","文","人文/現代文化-セ試前期３教科"
"239001010782","愛知大学","文","人文/現代文化-セ試前期５教科"
"239001010783","愛知大学","文","人文/現代文化-セ試プラス"
"239001010801","愛知大学","文","人文/社会学-前期"
"239001010881","愛知大学","文","人文/社会学-セ試前期３教科"
"239001010882","愛知大学","文","人文/社会学-セ試前期５教科"
"239001010883","愛知大学","文","人文/社会学-セ試プラス"
"239001010901","愛知大学","文","人文/心理学-前期"
"239001010981","愛知大学","文","人文/心理学-セ試前期３教科"
"239001010982","愛知大学","文","人文/心理学-セ試前期５教科"
"239001010983","愛知大学","文","人文/心理学-セ試プラス"
"239001011001","愛知大学","文","人文/歴史・地理学-前期"
"239001011081","愛知大学","文","人文/歴史・地理学-セ試前期３教科"
"239001011082","愛知大学","文","人文/歴史・地理学-セ試前期５教科"
"239001011083","愛知大学","文","人文/歴史・地理学-セ試プラス"
"239001011101","愛知大学","文","人文/日本語日本文学-前期"
"239001011181","愛知大学","文","人文/日本語日本文学-セ試前期３教科"
"239001011182","愛知大学","文","人文/日本語日本文学-セ試前期５教科"
